date,"Academic, Training and Research",Foundation,Government,International NGO,Multilateral,National NGO,Other Public Sector,Private Sector,Public Private Partnership,Regional NGO
2013-09-19 02:16:07 +0100,43,1102,211415,13377,34718,17,1133,,1749,14
2013-09-20 02:42:51 +0100,43,1102,211415,13378,34731,17,1133,,1749,14
2013-09-21 02:35:34 +0100,43,1102,211415,13381,34746,17,1133,,1749,14
2013-09-22 02:42:30 +0100,43,1102,211415,13381,34746,17,1133,,1749,14
2013-09-23 14:45:25 +0100,43,1102,211415,13381,34746,17,1133,,1749,14
2013-09-24 02:24:38 +0100,43,1102,211415,13385,34757,17,1133,,1749,14
2013-09-25 02:24:18 +0100,43,1102,211415,13392,34764,18,1133,,1749,14
2013-09-25 11:14:19 +0100,43,1102,214011,13392,40686,18,1133,,1749,14
2013-09-25 15:24:36 +0100,43,1102,214011,13392,40686,18,1133,,1749,14
2013-09-26 02:28:48 +0100,43,1105,214011,11732,40693,18,1133,,1749,14
2013-09-27 03:04:57 +0100,43,1105,214011,13402,40710,18,1133,,1749,14
2013-09-28 02:34:11 +0100,43,1105,214011,13432,40754,18,1133,,1749,14
2013-09-29 02:37:28 +0100,43,1105,214011,13436,40758,18,1133,,1749,14
2013-09-30 02:41:33 +0100,43,1105,214011,13438,40758,18,1133,,1749,14
2013-10-01 02:48:10 +0100,43,1108,214011,13482,40770,18,2476,,1749,14
2013-10-02 02:40:18 +0100,43,1108,214011,13550,40773,18,2476,,1749,14
2013-10-03 02:50:49 +0100,43,1108,212324,13549,40782,17,2376,,1749,14
2013-10-04 02:42:18 +0100,43,1108,212324,13533,40793,17,2376,,1749,14
2013-10-05 02:35:24 +0100,43,1108,212324,13638,40793,17,2376,,1749,14
2013-10-06 02:35:14 +0100,43,1108,212324,13639,40796,17,2376,,1749,14
2013-10-07 02:36:02 +0100,43,1108,212324,13639,40796,17,2376,,1749,14
2013-10-08 02:48:25 +0100,43,1108,212324,13659,42126,18,2376,,1749,14
2013-10-09 02:44:15 +0100,43,1108,214724,13663,42131,18,2376,,1749,14
2013-10-10 02:42:47 +0100,43,1109,214758,13664,42132,18,2376,,1749,14
2013-10-11 02:43:24 +0100,43,1109,214758,13669,42132,18,2376,,1749,14
2013-10-12 02:36:46 +0100,43,1109,214758,13671,42153,19,2376,,1749,14
2013-10-13 02:34:49 +0100,43,1109,214758,12642,42161,19,2376,,1749,14
2013-10-16 02:38:31 +0100,43,1109,214813,13680,42185,19,2376,,1749,14
2013-10-17 02:38:11 +0100,43,1109,214813,13681,42230,19,2376,,1749,14
2013-10-18 03:54:04 +0100,43,1109,214813,13698,41198,19,2376,,1749,14
2013-10-19 04:22:37 +0100,43,1109,212034,13703,42267,19,2376,,1749,14
2013-10-20 03:47:14 +0100,43,1109,214813,13703,42266,19,2376,,1749,14
2013-10-21 03:33:15 +0100,43,1109,214813,13705,42267,19,2376,,1749,14
2013-10-22 03:54:27 +0100,43,1109,319256,13709,42253,19,2376,,1749,14
2013-10-23 04:08:12 +0100,43,1109,319256,13683,42265,19,2376,,1749,14
2013-10-24 03:23:20 +0100,43,1109,319256,13697,42284,19,2376,,1749,14
2013-10-25 03:49:11 +0100,43,1109,319256,13702,42336,19,2376,,1749,14
2013-10-26 02:58:11 +0100,43,1109,319256,13703,42453,19,2376,,1749,14
2013-10-27 04:56:02 +0000,43,1109,319256,13704,42434,19,2376,,1749,14
2013-10-28 03:29:04 +0000,43,1109,319256,13698,39536,19,2376,,1749,14
2013-10-29 03:34:38 +0000,43,1109,319256,13706,42451,19,2376,,1749,14
2013-10-30 03:44:23 +0000,43,1109,319256,13712,42465,19,2376,,1749,14
2013-10-31 04:16:06 +0000,43,1109,319256,13713,42419,19,2376,,1749,14
2013-11-01 19:13:36 +0000,43,1112,69339,13717,41891,19,2376,,1749,14
2013-11-04 10:02:58 +0000,43,1112,69506,13721,41973,19,2376,,1749,14
2013-11-05 03:51:50 +0000,43,1112,69506,13723,41984,19,2385,,1749,14
2013-11-06 03:39:36 +0000,43,1112,69506,13725,42256,19,2385,,1749,14
2013-11-07 03:44:18 +0000,43,1112,69506,13727,42070,19,2385,,1749,14
2013-11-08 03:49:56 +0000,43,1112,319415,13771,42220,19,2385,,1749,14
2013-11-09 04:02:57 +0000,43,1115,320922,13774,41905,19,2385,,1749,14
2013-11-10 03:28:18 +0000,43,1115,320922,13778,42287,19,2385,,1749,14
2013-11-11 03:43:31 +0000,43,1115,320922,13778,42211,19,2385,,1749,14
2013-11-12 04:09:49 +0000,43,1115,320922,13779,41393,19,2385,,1749,14
2013-11-13 04:17:11 +0000,43,1115,320922,13850,41341,19,2385,,1752,14
2013-11-14 03:34:20 +0000,43,1115,320922,13855,41619,19,2385,,1752,14
2013-11-15 03:40:17 +0000,43,1115,320982,13868,41660,19,2385,,1729,14
2013-11-16 03:32:06 +0000,43,1115,320982,13887,35744,19,2385,,1752,14
2013-11-17 03:26:32 +0000,43,1115,320982,13891,41583,19,2385,,1752,14
2013-11-18 03:40:30 +0000,43,1115,320982,13896,41493,19,2385,,1752,14
2013-11-19 03:32:58 +0000,43,1115,320982,13898,41596,19,2385,,1752,14
2013-11-20 03:45:31 +0000,43,1115,320982,13903,41584,19,2385,,1752,14
2013-11-21 00:22:41 +0000,44,1115,320982,13913,40845,19,2385,,1752,14
2013-11-23 03:53:55 +0000,44,1115,320876,13915,40845,19,2385,,1752,14
2013-11-24 03:44:40 +0000,44,1115,320876,13962,40845,19,2385,,1752,14
2013-11-25 03:55:14 +0000,44,1115,320876,13965,39989,19,2385,,1752,14
2013-11-26 03:54:42 +0000,44,1115,320876,13967,41072,19,2385,,1752,14
2013-11-27 02:39:15 +0000,44,1115,320876,14038,42140,19,2385,,1752,14
2013-11-28 02:45:13 +0000,44,1115,320876,14069,42360,19,2385,1,1752,14
2013-11-29 02:53:16 +0000,44,1115,320876,14284,42305,19,2385,1,1747,14
2013-11-29 13:52:45 +0000,44,1115,320876,14294,42332,19,2385,1,1752,14
2013-11-30 02:38:52 +0000,44,1115,320876,14250,42390,19,2385,48,1752,14
2013-12-01 02:42:02 +0000,44,1145,320876,14260,42333,19,2385,48,1741,14
2013-12-02 02:51:58 +0000,44,1145,320876,14263,42390,19,2385,48,1752,14
2013-12-03 04:32:38 +0000,44,1147,320053,14566,42398,19,2417,49,1752,14
2013-12-04 04:03:25 +0000,44,1147,320876,14613,42403,19,2417,49,1752,14
2013-12-05 03:53:11 +0000,44,1147,320876,15605,42373,20,2417,49,1752,14
2013-12-06 02:54:29 +0000,44,1147,320876,15621,42399,20,2417,49,1752,14
2013-12-07 02:34:50 +0000,44,1147,320876,15553,42410,20,2417,49,1752,14
2013-12-08 02:36:39 +0000,44,1147,320876,15565,42410,20,2417,49,1752,14
2013-12-09 02:52:24 +0000,44,1147,320876,15574,42410,20,2417,49,1752,14
2013-12-10 02:46:19 +0000,44,1147,320876,15578,42410,20,2417,49,1725,14
2013-12-11 02:54:20 +0000,44,1147,319953,15586,42524,20,2417,49,1752,14
2013-12-12 03:04:44 +0000,44,1147,320876,15598,42531,19,2417,49,1752,14
2013-12-13 02:57:01 +0000,44,1147,320876,15606,42549,19,2417,49,1752,14
2013-12-14 02:38:45 +0000,44,1147,320876,15585,42904,19,2419,50,1752,14
2013-12-15 03:04:13 +0000,44,1147,320876,15610,42824,19,1947,50,1752,14
2013-12-16 02:55:23 +0000,44,1147,320876,15615,42904,19,2419,50,1752,14
2013-12-17 02:58:50 +0000,44,1147,320966,15934,42909,19,2419,50,1752,14
2013-12-18 02:52:19 +0000,44,1147,320966,16678,42971,19,2419,53,1752,14
2013-12-19 03:59:42 +0000,44,1147,320966,16695,42987,19,2419,7,1752,14
2013-12-20 04:06:15 +0000,44,1147,298915,16715,43017,19,2419,7,1752,14
2013-12-20 16:56:27 +0000,44,1147,321018,16716,43044,19,2419,7,1752,14
2013-12-21 02:31:09 +0000,44,1147,321018,16996,43044,19,2419,7,1752,14
2013-12-22 08:37:23 +0000,44,1147,321018,17018,43044,19,2419,7,1752,14
2013-12-23 04:25:16 +0000,44,1147,321018,17019,43045,19,2419,7,1752,14
2013-12-24 04:29:27 +0000,44,1147,321018,17039,43039,19,2419,54,1722,14
2013-12-25 03:10:58 +0000,44,1147,321018,17070,43042,19,2419,54,1752,14
2013-12-26 03:04:01 +0000,44,1147,321018,17072,43067,19,2419,54,1752,14
2013-12-27 03:17:26 +0000,44,1147,321018,17074,43067,19,2419,54,1752,14
2013-12-28 03:04:54 +0000,44,1147,321018,17079,43067,19,2419,54,1752,14
2013-12-30 02:52:57 +0000,44,1147,321018,17083,43116,19,2419,54,1752,14
2013-12-31 02:54:44 +0000,43,1147,321018,17085,43120,19,2419,54,1752,14
2014-01-01 02:59:11 +0000,44,1160,321018,17096,43406,19,2419,54,1752,14
2014-01-02 04:08:28 +0000,44,1160,321018,17105,43406,19,2419,54,1752,14
2014-01-03 04:15:04 +0000,44,1160,321018,17103,43480,19,2419,54,1752,14
2014-01-04 02:52:31 +0000,44,1160,321069,17094,45258,19,2419,54,1728,14
2014-01-05 02:58:11 +0000,44,1160,321069,17102,45258,19,2419,54,1752,14
2014-01-06 04:43:07 +0000,44,1160,321069,17101,45038,19,2419,54,1752,14
2014-01-07 04:21:33 +0000,44,1160,321069,17106,45266,19,2419,54,1752,14
2014-01-08 04:28:04 +0000,44,1160,321069,17109,45278,19,2419,56,1752,14
2014-01-09 11:43:05 +0000,44,1164,321069,17151,45278,19,2419,56,1752,14
2014-01-10 03:41:39 +0000,44,1164,321069,17155,45291,19,1224,56,1752,14
2014-01-11 02:16:17 +0000,44,1164,321069,17155,45301,19,1224,56,1752,14
2014-01-12 02:21:34 +0000,44,1164,321069,17157,45304,19,1224,56,1752,14
2014-01-13 02:16:21 +0000,44,1064,321069,17150,45304,18,1224,56,1752,14
2014-01-14 02:16:39 +0000,44,1164,328793,17157,45569,19,2793,56,1752,14
2014-01-15 02:31:55 +0000,44,1164,328793,17160,45600,19,2793,56,1752,14
2014-01-16 02:18:22 +0000,44,1164,331323,17164,45605,19,2793,56,1752,14
2014-01-17 02:26:19 +0000,44,1164,331323,17214,45374,19,2793,56,1752,14
2014-01-18 02:19:36 +0000,44,1164,331323,17215,45605,19,2793,55,1752,14
2014-01-19 02:25:23 +0000,44,1164,331323,17215,45606,19,2793,55,1752,14
2014-01-20 02:20:22 +0000,44,1164,331323,17217,45606,19,2793,55,1752,14
2014-01-21 02:31:17 +0000,44,1164,331324,17221,45624,20,2793,55,1752,14
2014-01-22 02:25:21 +0000,44,1164,331324,17221,45626,20,2793,55,1752,14
2014-01-23 02:33:16 +0000,44,1164,331324,17221,45639,20,2793,55,1752,14
2014-01-24 02:23:38 +0000,44,1164,331324,17221,45643,20,2793,55,1752,14
2014-01-25 02:23:24 +0000,44,1164,331324,17224,45655,20,2793,55,1733,14
2014-01-26 02:27:56 +0000,44,1164,331324,17226,45655,20,2793,55,1752,14
2014-01-27 02:20:07 +0000,44,1164,331324,17226,45655,20,2793,55,1752,14
2014-01-28 02:20:35 +0000,44,1164,331324,17226,45655,20,2793,55,1752,14
2014-01-29 02:32:21 +0000,44,1164,331324,17227,45673,20,2793,55,1752,14
2014-01-30 02:29:49 +0000,44,1164,331324,17675,45673,20,2793,55,1752,14
2014-01-31 02:32:44 +0000,44,1168,331324,17676,45693,20,2793,55,1752,14
2014-02-01 02:22:35 +0000,44,1170,331322,17709,45699,20,2793,55,1752,14
2014-02-02 02:22:29 +0000,44,1170,331322,17710,45699,20,2793,55,1752,14
2014-02-03 02:22:15 +0000,44,1170,331322,17712,45697,20,2793,55,1752,14
2014-02-04 02:34:23 +0000,44,1170,331322,17769,46269,20,2793,55,1752,14
2014-02-05 02:23:50 +0000,44,1170,331322,17772,46286,21,2793,55,1752,14
2014-02-06 02:23:50 +0000,44,1171,335408,17775,46290,21,2793,56,1752,14
2014-02-07 02:22:38 +0000,44,1171,335408,17777,46321,21,2793,56,1752,14
2014-02-08 02:19:58 +0000,44,1171,335151,17779,46348,21,2793,56,1752,14
2014-02-09 02:14:32 +0000,44,1171,313305,17780,46348,21,2793,56,1752,14
2014-02-10 02:20:55 +0000,44,1171,335151,17781,46348,21,2793,56,1752,14
2014-02-11 02:25:28 +0000,44,1171,335151,17781,40431,23,2793,56,1752,14
2014-02-12 02:21:54 +0000,44,1171,335235,17787,46370,23,2793,56,1752,14
2014-02-13 02:26:51 +0000,44,1171,335235,17788,42972,23,2793,56,1752,14
2014-02-14 02:21:14 +0000,44,1171,335235,17798,39614,23,2793,57,1752,14
2014-02-15 02:17:54 +0000,44,1171,335235,17799,40353,23,2793,57,1752,14
2014-02-16 02:19:40 +0000,44,1171,335235,17805,40353,23,2793,57,1752,14
2014-02-17 02:19:50 +0000,44,1171,335235,17807,40353,23,2793,57,1752,14
2014-02-18 02:17:59 +0000,44,1171,335235,17808,40358,23,2793,57,1752,14
2014-02-19 02:17:50 +0000,44,1171,335235,17811,40361,23,2793,57,1752,14
2014-02-20 02:17:17 +0000,44,1171,335235,17813,40382,23,2793,57,1752,14
2014-02-21 02:23:49 +0000,45,1171,335795,17827,51634,23,2793,58,1752,14
2014-02-22 02:22:10 +0000,46,1171,335866,17828,51639,23,2793,60,1752,14
2014-02-23 02:26:46 +0000,46,1171,335866,10783,51639,23,2793,60,1752,14
2014-02-24 02:22:52 +0000,46,1171,335795,17828,51639,23,2793,60,1752,14
2014-02-25 02:21:02 +0000,46,1171,335866,17830,40581,23,2825,60,1752,14
2014-02-26 02:29:21 +0000,46,1171,644758,17831,40598,23,2825,60,1752,14
2014-02-27 02:34:26 +0000,46,1171,641672,17836,40616,23,2825,84,1752,14
2014-02-28 02:33:32 +0000,46,1171,639716,17883,40616,23,2825,84,1752,14
2014-03-01 02:29:31 +0000,46,1174,644758,17889,40708,23,2825,84,1752,14
2014-03-02 02:27:03 +0000,46,1174,644758,17889,40711,23,2825,84,1752,14
2014-03-03 02:44:38 +0000,46,1069,644758,17910,40711,22,2825,84,1752,14
2014-03-04 02:25:32 +0000,46,1174,644758,17940,40767,21,2827,84,1752,14
2014-03-05 02:29:58 +0000,46,1174,644758,17951,40767,21,2827,84,1829,14
2014-03-06 02:31:45 +0000,46,1174,644758,17972,40782,21,2827,84,1829,14
2014-03-07 02:29:18 +0000,46,1174,644758,16886,40782,21,2827,216,1829,14
2014-03-08 02:24:15 +0000,46,1174,644746,17989,40783,21,2827,216,1829,14
2014-03-09 02:31:12 +0000,46,1174,644746,17996,40786,21,2827,216,1829,14
2014-03-10 02:27:04 +0000,46,1174,644746,17999,40786,21,2827,216,1829,14
2014-03-11 02:29:47 +0000,46,1174,644746,18002,40789,21,2827,216,1829,14
2014-03-12 02:26:49 +0000,46,1174,644746,18007,40796,21,2827,216,1829,14
2014-03-13 02:25:06 +0000,46,1174,644793,18015,40807,21,2827,216,1829,14
2014-03-14 02:29:40 +0000,46,1174,644750,18028,40814,21,2827,216,1829,14
2014-03-15 02:35:19 +0000,46,1174,644750,18045,40828,21,2827,216,1829,14
2014-03-16 02:33:30 +0000,46,1174,644750,18050,40828,21,2827,216,1829,14
2014-03-17 02:36:43 +0000,46,1174,644750,18052,40828,21,2827,216,1829,14
2014-03-18 02:34:14 +0000,46,1174,644750,18054,41638,21,2827,216,1829,14
2014-03-19 02:28:56 +0000,46,4055,644750,18054,41649,21,2827,216,1829,14
2014-03-20 02:27:37 +0000,46,4055,644750,18490,41656,21,2827,216,1829,14
2014-03-21 02:28:59 +0000,46,4054,646819,18499,41664,21,2827,216,1829,14
2014-03-22 02:23:55 +0000,46,4054,646819,18501,41677,21,2827,216,1829,14
2014-03-23 02:44:03 +0000,46,4054,646819,18499,41678,21,2827,216,1829,14
2014-03-24 02:42:23 +0000,46,4054,646819,18501,41678,21,2827,216,1829,14
2014-03-25 02:28:46 +0000,46,4054,646819,18507,41699,21,2827,216,1829,14
2014-03-26 02:32:32 +0000,46,4054,646819,18510,41726,21,2827,216,1829,14
2014-03-27 02:33:42 +0000,46,4054,646819,18519,41728,21,2827,216,1829,14
2014-03-28 02:26:32 +0000,46,4054,646819,18554,41742,21,2827,216,1811,14
2014-03-29 14:16:02 +0000,46,4054,592199,17577,41760,21,2827,216,1829,14
2014-03-30 03:28:39 +0100,46,4054,625016,17577,41760,21,2827,216,1829,14
2014-03-31 02:29:42 +0100,46,4054,646819,18629,41760,21,2827,216,1829,14
2014-04-01 02:27:17 +0100,46,4064,644419,18684,41760,21,2828,216,1829,14
2014-04-02 02:29:08 +0100,46,4064,650428,18689,40514,21,2827,216,1829,14
2014-04-03 02:28:29 +0100,46,4064,653044,17739,46780,21,2827,216,1829,14
2014-04-04 02:29:57 +0100,46,4064,653044,18767,47415,21,2827,216,1829,14
2014-04-08 02:46:31 +0100,46,4064,655614,18766,47746,21,2828,216,1829,14
2014-04-09 02:36:44 +0100,46,4064,654779,18767,47753,21,2828,216,1829,14
2014-04-10 02:32:11 +0100,47,3959,654797,18780,47842,21,2828,216,1829,14
2014-04-11 03:57:01 +0100,47,4064,537393,18783,47873,21,2828,216,1829,14
2014-04-12 02:28:21 +0100,47,4064,654797,19109,47885,21,2828,216,1829,14
2014-04-13 02:33:56 +0100,47,4064,654797,19098,47889,20,2828,216,1829,14
2014-04-14 02:33:30 +0100,47,4064,654797,19102,47889,21,2828,216,1829,14
2014-04-15 02:31:44 +0100,48,3959,654797,19109,47889,20,2828,216,1829,14
2014-04-16 02:40:52 +0100,48,4064,654797,19109,47928,21,2828,215,1829,14
2014-04-17 02:32:11 +0100,48,4064,657565,18183,47934,20,2828,215,1829,14
2014-04-18 02:34:14 +0100,48,4064,720181,18201,47937,21,2828,215,1829,14
2014-04-19 02:36:10 +0100,48,4064,720181,18209,47947,21,2828,215,1829,14
2014-04-20 02:32:54 +0100,48,4064,720181,18210,47947,21,2828,215,1829,14
2014-04-21 02:37:03 +0100,48,4064,717585,18201,47947,20,2828,215,1829,14
2014-04-22 02:37:55 +0100,48,4064,720181,18208,47947,21,2828,215,1829,14
2014-04-23 04:02:54 +0100,48,3959,720181,18210,47945,21,2828,215,1829,14
2014-04-24 02:39:03 +0100,48,4064,721067,18211,47968,20,2828,215,1829,14
2014-04-25 02:39:31 +0100,48,4064,721067,18227,47983,21,2800,215,1829,14
2014-04-26 02:42:56 +0100,48,4065,721067,18222,47995,21,2800,215,1829,14
2014-04-27 02:29:16 +0100,48,4065,721067,18219,47995,20,2800,215,1829,14
2014-04-28 02:30:50 +0100,48,4065,720996,18228,47995,21,2800,215,1829,14
2014-04-29 02:45:35 +0100,48,4065,720996,18277,48000,21,2800,215,1829,14
2014-04-30 02:37:46 +0100,48,4065,720996,18420,48025,21,2808,215,1829,14
2014-05-01 02:34:44 +0100,48,4074,720996,18426,48025,21,2808,215,1829,14
2014-05-02 02:40:09 +0100,48,4074,721056,18430,48033,21,2808,215,1902,14
2014-05-03 02:28:30 +0100,48,4074,718315,18426,48040,21,2814,215,1902,14
2014-05-04 02:32:23 +0100,48,3968,718315,18418,48040,20,2814,215,1902,14
2014-05-05 02:40:28 +0100,48,4074,718315,18427,48040,21,2814,215,1902,14
2014-05-06 02:43:49 +0100,48,3968,718315,18427,47325,21,2814,215,1902,14
2014-05-07 02:41:17 +0100,48,3968,714192,18420,48033,20,2814,215,1902,14
2014-05-08 02:37:50 +0100,48,4074,721083,18425,48760,21,2814,216,1902,14
2014-05-09 02:47:07 +0100,48,4074,721083,19906,48763,20,2814,216,1902,14
2014-05-10 02:37:52 +0100,48,3968,721083,19906,48767,20,1213,216,1902,14
2014-05-11 02:37:42 +0100,48,4074,721083,19898,48767,21,2814,216,1902,14
2014-05-12 02:38:38 +0100,48,4074,721083,19892,48767,20,2814,216,1902,14
2014-05-13 02:36:47 +0100,48,3968,720898,19903,49050,20,2814,216,1902,14
2014-05-14 02:39:16 +0100,48,4074,721083,19967,49105,22,2814,216,1902,14
2014-05-15 02:36:06 +0100,48,4074,722600,19958,49145,23,2814,216,1902,14
2014-05-16 02:47:36 +0100,48,4074,722600,19961,49150,23,2814,216,1902,14
2014-05-17 03:04:38 +0100,48,4074,638125,19970,48445,28,2814,216,1902,14
2014-05-18 02:33:13 +0100,48,4074,638214,19949,49166,28,2814,216,1902,14
2014-05-19 02:40:32 +0100,48,3968,638214,19978,49166,29,2814,216,1902,14
2014-05-20 03:03:44 +0100,48,4074,638214,19970,49161,28,2814,216,1902,14
2014-05-21 02:38:40 +0100,48,4074,638214,19976,49177,28,2814,216,1902,14
2014-05-22 02:41:01 +0100,48,3968,638214,18741,49194,28,2814,216,1902,14
2014-05-23 02:36:18 +0100,48,4074,638214,19993,48069,29,2814,216,1902,14
2014-05-24 02:41:54 +0100,48,3968,638225,19992,49455,28,2304,216,1902,14
2014-05-25 02:39:44 +0100,48,4074,635457,19983,49455,29,2304,216,1902,14
2014-05-26 02:40:23 +0100,48,3968,638225,19992,49455,29,2304,216,1902,14
2014-05-27 02:51:58 +0100,48,4074,628095,19993,49456,29,2304,217,1902,14
2014-05-28 02:41:32 +0100,48,4074,631969,20123,50590,41,2304,217,1902,14
2014-05-29 02:41:37 +0100,48,4221,640721,20175,50630,40,2304,217,1902,14
2014-05-30 02:40:04 +0100,48,4115,640559,20181,50634,41,2304,218,1902,14
2014-05-31 02:44:16 +0100,48,4221,640611,20172,48558,40,2308,218,1902,14
2014-06-01 02:38:21 +0100,48,4122,640611,20183,48195,41,2308,218,1902,14
2014-06-02 02:37:23 +0100,48,4122,640611,20178,48195,41,2308,218,1902,14
2014-06-03 02:37:31 +0100,48,4228,640611,20205,48275,41,2308,218,1902,14
2014-06-04 02:38:24 +0100,48,4228,640618,20271,48572,41,2308,218,1902,14
2014-06-05 02:35:42 +0100,48,4122,640624,20293,48596,40,2308,218,1902,14
2014-06-06 02:38:04 +0100,48,4122,640624,20315,48604,41,3083,218,1902,14
2014-06-07 02:37:35 +0100,48,4228,640643,20330,48725,41,3083,218,1902,14
2014-06-08 02:41:40 +0100,48,4228,640663,20339,48725,41,3083,218,1902,14
2014-06-09 02:45:27 +0100,48,4228,640664,20342,48938,41,3083,218,1902,14
2014-06-10 02:39:36 +0100,48,4239,783049,20354,48944,40,3083,218,1902,14
2014-06-11 02:48:24 +0100,48,4239,783909,20360,44963,41,3083,218,1902,14
2014-06-12 02:43:23 +0100,48,4239,783767,20369,44974,40,3083,218,1798,14
2014-06-13 02:43:44 +0100,48,4239,798516,20380,45060,41,3083,218,1798,14
2014-06-14 02:41:52 +0100,48,4239,798404,20386,45101,40,3083,217,1798,14
2014-06-15 02:48:58 +0100,48,4239,798414,20395,45113,40,3083,218,1798,14
2014-06-16 02:43:03 +0100,48,4239,798400,20382,45113,40,3083,218,1798,14
2014-06-17 09:03:57 +0100,48,4239,798538,20146,45218,41,3083,218,1798,14
2014-06-18 02:45:02 +0100,48,4239,798592,20399,45223,42,3083,218,1807,14
2014-06-19 02:46:01 +0100,48,4239,803226,20453,45192,42,3083,218,1807,14
2014-06-20 02:38:39 +0100,48,4239,803226,20469,45266,41,3083,218,1807,14
2014-06-21 02:40:35 +0100,48,4239,803768,20486,45285,41,3083,218,1807,14
2014-06-22 02:35:54 +0100,48,4239,803768,20488,45301,41,3083,218,1807,14
2014-06-23 02:38:42 +0100,48,4239,798661,20480,45301,42,3083,218,1807,14
2014-06-24 02:36:37 +0100,48,4239,803768,20483,45301,42,3083,218,1817,14
2014-06-25 18:54:13 +0100,48,5163,351821,21622,45329,43,3070,218,1817,14
2014-06-26 03:23:52 +0100,48,5163,351821,21622,45202,44,3064,218,1817,14
2014-06-27 03:31:26 +0100,48,5163,351868,21674,50412,44,3065,218,1817,14
2014-06-28 03:28:14 +0100,48,1359,244446,21673,56008,44,3064,218,1817,14
2014-06-29 03:29:46 +0100,40,1356,248273,21526,56011,13,3060,207,1817,13
2014-06-30 03:18:23 +0100,48,1359,241370,21688,56011,44,3064,218,1817,14
2014-07-01 02:27:24 +0100,48,5167,207820,22190,56130,51,3064,218,2085,14
2014-07-02 02:39:01 +0100,48,5167,317294,22199,56282,51,3064,218,2085,14
2014-07-03 02:43:11 +0100,48,5167,317346,22599,50944,51,3064,218,2085,14
2014-07-04 03:17:39 +0100,48,5167,317371,22700,51207,51,3064,218,2085,14
2014-07-05 02:48:00 +0100,48,5167,317391,22707,52186,51,3065,218,2085,14
2014-07-06 02:44:42 +0100,48,5167,317397,22708,52190,51,3064,218,2085,14
2014-07-07 02:51:35 +0100,48,5167,317397,22704,52191,51,3064,218,2074,14
2014-07-08 03:02:12 +0100,48,5167,311405,22709,52623,51,3064,218,2085,14
2014-07-09 02:46:09 +0100,48,5167,308534,22709,52681,51,3064,218,2085,14
2014-07-10 02:51:15 +0100,48,5167,311596,22712,52692,51,3064,218,2047,14
2014-07-11 02:45:10 +0100,48,5167,311598,21543,52747,51,3064,218,2085,14
2014-07-12 02:43:23 +0100,48,5167,311604,21549,52750,51,3064,218,2085,14
2014-07-13 02:43:32 +0100,48,5167,311604,21550,52752,51,3064,218,2085,14
2014-07-14 02:47:00 +0100,48,5167,311604,21550,52752,51,3064,218,2085,14
2014-07-15 02:46:58 +0100,48,5167,311604,21550,51659,51,3064,218,2085,14
2014-07-16 02:42:16 +0100,48,5167,320116,22749,52771,51,3064,218,2085,14
2014-07-17 02:46:17 +0100,48,5167,320116,22698,52779,51,3064,218,2085,14
2014-07-18 02:44:15 +0100,48,5167,315993,22769,52708,51,3064,218,2085,14
2014-07-19 02:41:10 +0100,48,5167,320116,22731,52719,51,3064,218,2085,14
2014-07-20 02:39:41 +0100,48,5167,320116,22732,52732,51,3064,218,2085,14
2014-07-21 02:48:36 +0100,48,5167,319669,22732,52732,51,3064,218,2085,14
2014-07-22 02:51:59 +0100,48,5167,315993,22734,52732,51,3064,218,2058,14
2014-07-23 02:44:13 +0100,48,5167,315993,22736,52748,51,3064,218,2085,14
2014-07-24 02:44:25 +0100,49,5167,300471,23387,52803,51,3064,218,2085,14
2014-07-25 02:41:15 +0100,49,5167,304594,23570,52807,52,3064,218,2085,14
2014-07-26 02:39:35 +0100,49,5167,304594,23574,52991,52,3064,218,2085,14
2014-07-27 02:33:02 +0100,49,5167,304594,23575,52995,52,3064,218,2085,14
2014-07-28 02:39:50 +0100,49,5167,304594,23576,52995,52,3064,218,2085,14
2014-07-29 02:39:37 +0100,49,5167,304594,23578,53005,52,3064,218,2085,14
2014-07-30 02:44:11 +0100,50,5167,304906,23586,52936,52,3064,218,2085,14
2014-07-31 02:37:16 +0100,50,5167,304906,23635,53007,52,3064,218,2085,14
2014-08-01 02:45:26 +0100,50,5195,305089,23627,53072,52,3064,218,2085,14
2014-08-02 02:34:49 +0100,13,5195,305089,23658,53073,52,3069,218,2085,14
2014-08-03 03:05:19 +0100,50,5195,305089,23635,53073,52,3068,218,2085,14
2014-08-04 02:45:32 +0100,50,5195,305089,23658,53073,52,3069,218,2085,14
2014-08-05 02:45:33 +0100,50,5195,305089,23658,53085,52,3068,218,2085,14
2014-08-06 02:43:20 +0100,50,5195,305089,23658,53096,52,3069,218,2085,14
2014-08-07 02:41:52 +0100,50,5197,305118,23663,52861,52,3069,218,2085,14
2014-08-08 02:43:24 +0100,50,5197,305118,23664,52861,52,3069,218,2085,14
2014-08-09 02:35:17 +0100,50,5197,305118,23704,53313,52,3069,218,2121,14
2014-08-10 02:37:17 +0100,50,5197,305118,23704,53343,52,3069,218,2121,14
2014-08-11 02:49:09 +0100,50,5197,305118,23703,53289,52,3069,218,2121,14
2014-08-12 02:36:56 +0100,50,5197,305118,23707,53356,52,3069,218,2121,14
2014-08-13 02:41:52 +0100,50,5197,305118,23708,53356,52,3069,218,2121,14
2014-08-14 02:39:20 +0100,929,5197,305099,23717,53407,52,3069,218,2121,14
